"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"    65 years and over","673,790","±2,282","14.0%","±0.1","58,367","±1,122","8.1%","±0.2","923,153","±1,822","14.2%","±0.1","428,625","±1,855","14.6%","±0.1","4,398,053","±3,381","11.7%","±0.1","575,497","±1,786","11.2%","±0.1","515,314","±1,188","14.4%","±0.1","133,912","±740","14.8%","±0.1","69,738","±261","11.3%","±0.1","3,359,395","±4,858","17.6%","±0.1","1,075,895","±4,241","11.0%","±0.1","203,469","±861","14.8%","±0.1","204,286","±1,600","12.9%","±0.1","1,642,595","±2,550","12.8%","±0.1","856,492","±2,200","13.1%","±0.1","458,190","±1,134","15.0%","±0.1","381,959","±1,680","13.3%","±0.1","593,961","±2,422","13.6%","±0.1","571,296","±2,107","12.5%","±0.1","217,308","±1,029","16.4%","±0.1","731,759","±1,815","12.6%","±0.1","921,909","±1,675","14.0%","±0.1","1,387,870","±1,688","14.1%","±0.1","701,083","±1,328","13.1%","±0.1","387,023","±1,657","13.0%","±0.1","854,604","±2,799","14.2%","±0.1","150,976","±950","15.1%","±0.1","249,797","±1,159","13.6%","±0.1","339,640","±1,432","12.5%","±0.1","184,590","±931","14.0%","±0.1","1,206,778","±1,284","13.7%","±0.1","283,057","±1,511","13.6%","±0.1","2,664,920","±2,395","13.7%","±0.1","1,275,956","±3,357","13.2%","±0.1","98,456","±474","14.4%","±0.1","1,647,834","±2,434","14.3%","±0.1","517,390","±1,689","13.6%","±0.1","553,121","±2,055","14.3%","±0.1","1,982,418","±2,643","15.6%","±0.1","153,677","±622","14.6%","±0.1","654,887","±2,239","14.0%","±0.1","120,025","±917","14.6%","±0.1","879,033","±2,575","13.7%","±0.1","2,707,825","±5,010","10.5%","±0.1","258,324","±1,461","9.2%","±0.1","93,641","±480","14.9%","±0.1","1,010,335","±3,474","12.5%","±0.1","861,243","±3,003","12.6%","±0.1","301,317","±1,522","16.2%","±0.1","792,214","±1,874","13.9%","±0.1","72,029","±760","12.7%","±0.1","565,072","*****","15.2%","*****"
"    18 years and over","3,678,352","±2,369","3,678,352","(X)","534,495","±459","534,495","(X)","4,858,481","±1,354","4,858,481","(X)","2,226,793","±1,718","2,226,793","(X)","28,424,476","±2,035","28,424,476","(X)","3,888,219","±1,783","3,888,219","(X)","2,777,089","±430","2,777,089","(X)","702,510","±415","702,510","(X)","512,516","±261","512,516","(X)","15,062,592","±3,240","15,062,592","(X)","7,327,141","±3,391","7,327,141","(X)","1,070,453","±515","1,070,453","(X)","1,157,332","±1,272","1,157,332","(X)","9,772,719","±1,737","9,772,719","(X)","4,919,665","±2,419","4,919,665","(X)","2,338,453","±2,136","2,338,453","(X)","2,148,825","±1,569","2,148,825","(X)","3,344,357","±2,902","3,344,357","(X)","3,455,588","±1,893","3,455,588","(X)","1,057,866","±1,215","1,057,866","(X)","4,481,657","±1,236","4,481,657","(X)","5,182,429","±662","5,182,429","(X)","7,583,102","±2,238","7,583,102","(X)","4,067,200","±2,623","4,067,200","(X)","2,226,571","±1,976","2,226,571","(X)","4,596,993","±3,484","4,596,993","(X)","775,128","±1,348","775,128","(X)","1,382,015","±1,402","1,382,015","(X)","2,060,219","±880","2,060,219","(X)","1,038,525","±874","1,038,525","(X)","6,778,730","±891","6,778,730","(X)","1,564,471","±1,733","1,564,471","(X)","15,185,575","±2,215","15,185,575","(X)","7,367,259","±3,968","7,367,259","(X)","532,654","±1,005","532,654","(X)","8,852,579","±2,486","8,852,579","(X)","2,855,875","±1,175","2,855,875","(X)","3,009,839","±1,903","3,009,839","(X)","9,981,972","±1,960","9,981,972","(X)","832,228","±507","832,228","(X)","3,597,217","±2,968","3,597,217","(X)","622,233","±877","622,233","(X)","4,912,899","±3,210","4,912,899","(X)","18,716,999","±4,159","18,716,999","(X)","1,936,143","±1,576","1,936,143","(X)","500,510","±849","500,510","(X)","6,243,511","±2,763","6,243,511","(X)","5,249,796","±1,930","5,249,796","(X)","1,468,533","±2,039","1,468,533","(X)","4,387,367","±2,048","4,387,367","(X)","433,067","±1,016","433,067","(X)","2,830,195","*****","2,830,195","(X)"
"    Male","1,753,623","±3,624","47.7%","±0.1","277,149","±863","51.9%","±0.2","2,396,824","±1,741","49.3%","±0.1","1,080,057","±2,403","48.5%","±0.1","14,006,329","±2,911","49.3%","±0.1","1,937,510","±2,689","49.8%","±0.1","1,332,483","±1,257","48.0%","±0.1","335,335","±825","47.7%","±0.1","238,716","±379","46.6%","±0.1","7,275,850","±4,586","48.3%","±0.1","3,527,814","±3,694","48.1%","±0.1","533,483","±841","49.8%","±0.1","575,003","±1,833","49.7%","±0.1","4,731,623","±3,117","48.4%","±0.1","2,390,114","±2,996","48.6%","±0.1","1,144,355","±2,244","48.9%","±0.1","1,053,094","±2,194","49.0%","±0.1","1,620,165","±3,310","48.4%","±0.1","1,663,775","±2,254","48.1%","±0.1","511,029","±1,493","48.3%","±0.1","2,134,178","±2,083","47.6%","±0.1","2,469,937","±1,156","47.7%","±0.1","3,673,776","±2,821","48.4%","±0.1","2,001,738","±2,447","49.2%","±0.1","1,061,768","±2,146","47.7%","±0.1","2,221,379","±3,218","48.3%","±0.1","385,683","±1,649","49.8%","±0.2","676,985","±1,765","49.0%","±0.1","1,034,399","±1,142","50.2%","±0.1","507,574","±1,320","48.9%","±0.1","3,254,119","±1,186","48.0%","±0.1","767,783","±2,060","49.1%","±0.1","7,245,549","±3,313","47.7%","±0.1","3,529,894","±5,083","47.9%","±0.1","268,091","±1,428","50.3%","±0.2","4,263,437","±3,267","48.2%","±0.1","1,398,064","±1,750","49.0%","±0.1","1,472,370","±2,160","48.9%","±0.1","4,800,985","±2,716","48.1%","±0.1","396,339","±808","47.6%","±0.1","1,723,794","±2,734","47.9%","±0.1","308,543","±1,645","49.6%","±0.2","2,358,728","±3,866","48.0%","±0.1","9,182,680","±5,088","49.1%","±0.1","964,327","±1,775","49.8%","±0.1","244,021","±835","48.8%","±0.1","3,026,460","±3,860","48.5%","±0.1","2,598,833","±2,670","49.5%","±0.1","715,129","±2,780","48.7%","±0.2","2,157,197","±2,754","49.2%","±0.1","220,087","±1,396","50.8%","±0.3","1,325,325","*****","46.8%","*****"
"    Female","1,924,729","±3,196","52.3%","±0.1","257,346","±917","48.1%","±0.2","2,461,657","±1,985","50.7%","±0.1","1,146,736","±2,045","51.5%","±0.1","14,418,147","±2,346","50.7%","±0.1","1,950,709","±1,971","50.2%","±0.1","1,444,606","±1,138","52.0%","±0.1","367,175","±702","52.3%","±0.1","273,800","±230","53.4%","±0.1","7,786,742","±4,158","51.7%","±0.1","3,799,327","±3,702","51.9%","±0.1","536,970","±695","50.2%","±0.1","582,329","±1,537","50.3%","±0.1","5,041,096","±2,737","51.6%","±0.1","2,529,551","±2,650","51.4%","±0.1","1,194,098","±2,163","51.1%","±0.1","1,095,731","±2,024","51.0%","±0.1","1,724,192","±2,536","51.6%","±0.1","1,791,813","±2,040","51.9%","±0.1","546,837","±1,269","51.7%","±0.1","2,347,479","±1,824","52.4%","±0.1","2,712,492","±1,090","52.3%","±0.1","3,909,326","±2,278","51.6%","±0.1","2,065,462","±2,240","50.8%","±0.1","1,164,803","±1,669","52.3%","±0.1","2,375,614","±3,147","51.7%","±0.1","389,445","±1,382","50.2%","±0.2","705,030","±1,665","51.0%","±0.1","1,025,820","±979","49.8%","±0.1","530,951","±1,178","51.1%","±0.1","3,524,611","±1,142","52.0%","±0.1","796,688","±1,298","50.9%","±0.1","7,940,026","±2,701","52.3%","±0.1","3,837,365","±4,328","52.1%","±0.1","264,563","±1,244","49.7%","±0.2","4,589,142","±3,086","51.8%","±0.1","1,457,811","±1,753","51.0%","±0.1","1,537,469","±1,866","51.1%","±0.1","5,180,987","±2,437","51.9%","±0.1","435,889","±700","52.4%","±0.1","1,873,423","±2,198","52.1%","±0.1","313,690","±1,443","50.4%","±0.2","2,554,171","±3,091","52.0%","±0.1","9,534,319","±4,605","50.9%","±0.1","971,816","±1,924","50.2%","±0.1","256,489","±799","51.2%","±0.1","3,217,051","±3,047","51.5%","±0.1","2,650,963","±2,301","50.5%","±0.1","753,404","±2,090","51.3%","±0.2","2,230,170","±2,307","50.8%","±0.1","212,980","±1,332","49.2%","±0.3","1,504,870","*****","53.2%","*****"
"    65 years and over","673,790","±2,282","673,790","(X)","58,367","±1,122","58,367","(X)","923,153","±1,822","923,153","(X)","428,625","±1,855","428,625","(X)","4,398,053","±3,381","4,398,053","(X)","575,497","±1,786","575,497","(X)","515,314","±1,188","515,314","(X)","133,912","±740","133,912","(X)","69,738","±261","69,738","(X)","3,359,395","±4,858","3,359,395","(X)","1,075,895","±4,241","1,075,895","(X)","203,469","±861","203,469","(X)","204,286","±1,600","204,286","(X)","1,642,595","±2,550","1,642,595","(X)","856,492","±2,200","856,492","(X)","458,190","±1,134","458,190","(X)","381,959","±1,680","381,959","(X)","593,961","±2,422","593,961","(X)","571,296","±2,107","571,296","(X)","217,308","±1,029","217,308","(X)","731,759","±1,815","731,759","(X)","921,909","±1,675","921,909","(X)","1,387,870","±1,688","1,387,870","(X)","701,083","±1,328","701,083","(X)","387,023","±1,657","387,023","(X)","854,604","±2,799","854,604","(X)","150,976","±950","150,976","(X)","249,797","±1,159","249,797","(X)","339,640","±1,432","339,640","(X)","184,590","±931","184,590","(X)","1,206,778","±1,284","1,206,778","(X)","283,057","±1,511","283,057","(X)","2,664,920","±2,395","2,664,920","(X)","1,275,956","±3,357","1,275,956","(X)","98,456","±474","98,456","(X)","1,647,834","±2,434","1,647,834","(X)","517,390","±1,689","517,390","(X)","553,121","±2,055","553,121","(X)","1,982,418","±2,643","1,982,418","(X)","153,677","±622","153,677","(X)","654,887","±2,239","654,887","(X)","120,025","±917","120,025","(X)","879,033","±2,575","879,033","(X)","2,707,825","±5,010","2,707,825","(X)","258,324","±1,461","258,324","(X)","93,641","±480","93,641","(X)","1,010,335","±3,474","1,010,335","(X)","861,243","±3,003","861,243","(X)","301,317","±1,522","301,317","(X)","792,214","±1,874","792,214","(X)","72,029","±760","72,029","(X)","565,072","*****","565,072","(X)"
"    Male","285,310","±1,291","42.3%","±0.1","28,415","±686","48.7%","±1.0","422,047","±1,300","45.7%","±0.1","187,062","±1,191","43.6%","±0.2","1,921,723","±1,994","43.7%","±0.1","256,679","±1,036","44.6%","±0.1","217,639","±846","42.2%","±0.1","58,685","±537","43.8%","±0.3","27,814","±253","39.9%","±0.2","1,494,405","±3,266","44.5%","±0.1","458,625","±2,710","42.6%","±0.2","90,132","±536","44.3%","±0.2","94,285","±915","46.2%","±0.4","695,077","±1,520","42.3%","±0.1","365,316","±1,397","42.7%","±0.1","195,680","±679","42.7%","±0.1","164,956","±1,004","43.2%","±0.2","255,092","±1,415","42.9%","±0.2","242,945","±1,225","42.5%","±0.1","96,014","±697","44.2%","±0.2","310,658","±1,326","42.5%","±0.1","386,705","±1,140","41.9%","±0.1","600,722","±1,190","43.3%","±0.1","307,540","±848","43.9%","±0.1","163,419","±1,217","42.2%","±0.2","370,220","±1,695","43.3%","±0.1","70,774","±624","46.9%","±0.3","108,172","±710","43.3%","±0.2","160,617","±987","47.3%","±0.2","82,378","±579","44.6%","±0.3","505,334","±1,026","41.9%","±0.1","127,687","±1,070","45.1%","±0.3","1,107,309","±1,395","41.6%","±0.1","543,516","±2,430","42.6%","±0.1","43,002","±284","43.7%","±0.2","700,686","±1,659","42.5%","±0.1","226,695","±1,044","43.8%","±0.2","247,470","±1,381","44.7%","±0.2","836,104","±1,729","42.2%","±0.1","63,649","±554","41.4%","±0.3","284,165","±1,589","43.4%","±0.2","52,584","±642","43.8%","±0.5","378,137","±1,668","43.0%","±0.1","1,186,843","±2,959","43.8%","±0.1","117,978","±945","45.7%","±0.2","41,852","±389","44.7%","±0.2","437,722","±2,116","43.3%","±0.1","385,813","±1,716","44.8%","±0.1","131,915","±1,087","43.8%","±0.3","345,356","±963","43.6%","±0.1","33,323","±370","46.3%","±0.5","245,984","*****","43.5%","*****"
"    Female","388,480","±1,698","57.7%","±0.1","29,952","±946","51.3%","±1.0","501,106","±1,203","54.3%","±0.1","241,563","±1,371","56.4%","±0.2","2,476,330","±2,403","56.3%","±0.1","318,818","±1,390","55.4%","±0.1","297,675","±758","57.8%","±0.1","75,227","±539","56.2%","±0.3","41,924","±54","60.1%","±0.2","1,864,990","±3,657","55.5%","±0.1","617,270","±2,991","57.4%","±0.2","113,337","±560","55.7%","±0.2","110,001","±1,253","53.8%","±0.4","947,518","±1,632","57.7%","±0.1","491,176","±1,481","57.3%","±0.1","262,510","±958","57.3%","±0.1","217,003","±1,266","56.8%","±0.2","338,869","±1,775","57.1%","±0.2","328,351","±1,453","57.5%","±0.1","121,294","±762","55.8%","±0.2","421,101","±1,305","57.5%","±0.1","535,204","±1,137","58.1%","±0.1","787,148","±1,261","56.7%","±0.1","393,543","±1,019","56.1%","±0.1","223,604","±1,142","57.8%","±0.2","484,384","±1,846","56.7%","±0.1","80,202","±617","53.1%","±0.3","141,625","±836","56.7%","±0.2","179,023","±922","52.7%","±0.2","102,212","±748","55.4%","±0.3","701,444","±925","58.1%","±0.1","155,370","±1,037","54.9%","±0.3","1,557,611","±1,976","58.4%","±0.1","732,440","±2,311","57.4%","±0.1","55,454","±361","56.3%","±0.2","947,148","±1,551","57.5%","±0.1","290,695","±1,313","56.2%","±0.2","305,651","±1,427","55.3%","±0.2","1,146,314","±1,704","57.8%","±0.1","90,028","±513","58.6%","±0.3","370,722","±1,515","56.6%","±0.2","67,441","±811","56.2%","±0.5","500,896","±2,033","57.0%","±0.1","1,520,982","±3,618","56.2%","±0.1","140,346","±823","54.3%","±0.2","51,789","±217","55.3%","±0.2","572,613","±2,401","56.7%","±0.1","475,430","±2,047","55.2%","±0.1","169,402","±1,113","56.2%","±0.3","446,858","±1,353","56.4%","±0.1","38,706","±662","53.7%","±0.5","319,088","*****","56.5%","*****"
"RACE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total population","4,802,740","*****","4,802,740","(X)","722,718","*****","722,718","(X)","6,482,505","*****","6,482,505","(X)","2,937,979","*****","2,937,979","(X)","37,691,912","*****","37,691,912","(X)","5,116,796","*****","5,116,796","(X)","3,580,709","*****","3,580,709","(X)","907,135","*****","907,135","(X)","617,996","*****","617,996","(X)","19,057,542","*****","19,057,542","(X)","9,815,210","*****","9,815,210","(X)","1,374,810","*****","1,374,810","(X)","1,584,985","*****","1,584,985","(X)","12,869,259","*****","12,869,259","(X)","6,516,922","*****","6,516,922","(X)","3,062,309","*****","3,062,309","(X)","2,871,238","*****","2,871,238","(X)","4,369,356","*****","4,369,356","(X)","4,574,836","*****","4,574,836","(X)","1,328,188","*****","1,328,188","(X)","5,828,289","*****","5,828,289","(X)","6,587,536","*****","6,587,536","(X)","9,876,187","*****","9,876,187","(X)","5,344,861","*****","5,344,861","(X)","2,978,512","*****","2,978,512","(X)","6,010,688","*****","6,010,688","(X)","998,199","*****","998,199","(X)","1,842,641","*****","1,842,641","(X)","2,723,322","*****","2,723,322","(X)","1,318,194","*****","1,318,194","(X)","8,821,155","*****","8,821,155","(X)","2,082,224","*****","2,082,224","(X)","19,465,197","*****","19,465,197","(X)","9,656,401","*****","9,656,401","(X)","683,932","*****","683,932","(X)","11,544,951","*****","11,544,951","(X)","3,791,508","*****","3,791,508","(X)","3,871,859","*****","3,871,859","(X)","12,742,886","*****","12,742,886","(X)","1,051,302","*****","1,051,302","(X)","4,679,230","*****","4,679,230","(X)","824,082","*****","824,082","(X)","6,403,353","*****","6,403,353","(X)","25,674,681","*****","25,674,681","(X)","2,817,222","*****","2,817,222","(X)","626,431","*****","626,431","(X)","8,096,604","*****","8,096,604","(X)","6,830,038","*****","6,830,038","(X)","1,855,364","*****","1,855,364","(X)","5,711,767","*****","5,711,767","(X)","568,158","*****","568,158","(X)","3,706,690","*****","3,706,690","(X)"
"    One race","4,738,290","±5,189","98.7%","±0.1","662,489","±4,733","91.7%","±0.7","6,288,212","±11,560","97.0%","±0.2","2,880,750","±5,642","98.1%","±0.2","36,097,905","±33,877","95.8%","±0.1","4,944,023","±9,552","96.6%","±0.2","3,492,125","±5,802","97.5%","±0.2","883,007","±3,358","97.3%","±0.4","605,236","±1,744","97.9%","±0.3","18,634,061","±20,163","97.8%","±0.1","9,624,976","±12,372","98.1%","±0.1","1,043,258","±13,187","75.9%","±1.0","1,545,525","±4,126","97.5%","±0.3","12,605,700","±12,406","98.0%","±0.1","6,374,553","±7,286","97.8%","±0.1","3,001,421","±4,827","98.0%","±0.2","2,774,699","±6,414","96.6%","±0.2","4,289,109","±6,532","98.2%","±0.1","4,497,175","±6,414","98.3%","±0.1","1,303,121","±2,640","98.1%","±0.2","5,676,344","±8,308","97.4%","±0.1","6,419,478","±11,199","97.4%","±0.2","9,623,356","±9,915","97.4%","±0.1","5,209,890","±8,828","97.5%","±0.2","2,944,170","±4,658","98.8%","±0.2","5,865,554","±7,914","97.6%","±0.1","974,074","±2,788","97.6%","±0.3","1,802,266","±3,846","97.8%","±0.2","2,617,477","±10,551","96.1%","±0.4","1,295,552","±2,360","98.3%","±0.2","8,604,339","±12,912","97.5%","±0.1","2,018,009","±5,875","96.9%","±0.3","18,938,414","±16,971","97.3%","±0.1","9,451,546","±14,449","97.9%","±0.1","671,278","±1,852","98.1%","±0.3","11,278,852","±11,306","97.7%","±0.1","3,489,861","±9,225","92.0%","±0.2","3,737,178","±7,065","96.5%","±0.2","12,495,625","±11,270","98.1%","±0.1","1,022,546","±4,167","97.3%","±0.4","4,594,839","±7,046","98.2%","±0.2","803,942","±2,746","97.6%","±0.3","6,281,879","±7,801","98.1%","±0.1","25,077,779","±18,892","97.7%","±0.1","2,747,864","±6,379","97.5%","±0.2","612,792","±1,462","97.8%","±0.2","7,855,858","±14,173","97.0%","±0.2","6,509,219","±12,964","95.3%","±0.2","1,816,997","±2,797","97.9%","±0.2","5,594,970","±6,125","98.0%","±0.1","552,518","±2,461","97.2%","±0.4","3,209,027","±15,956","86.6%","±0.4"
"    Two or more races","64,450","±5,189","1.3%","±0.1","60,229","±4,733","8.3%","±0.7","194,293","±11,560","3.0%","±0.2","57,229","±5,642","1.9%","±0.2","1,594,007","±33,877","4.2%","±0.1","172,773","±9,552","3.4%","±0.2","88,584","±5,802","2.5%","±0.2","24,128","±3,358","2.7%","±0.4","12,760","±1,744","2.1%","±0.3","423,481","±20,163","2.2%","±0.1","190,234","±12,372","1.9%","±0.1","331,552","±13,187","24.1%","±1.0","39,460","±4,126","2.5%","±0.3","263,559","±12,405","2.0%","±0.1","142,369","±7,286","2.2%","±0.1","60,888","±4,827","2.0%","±0.2","96,539","±6,414","3.4%","±0.2","80,247","±6,532","1.8%","±0.1","77,661","±6,414","1.7%","±0.1","25,067","±2,640","1.9%","±0.2","151,945","±8,308","2.6%","±0.1","168,058","±11,199","2.6%","±0.2","252,831","±9,915","2.6%","±0.1","134,971","±8,828","2.5%","±0.2","34,342","±4,658","1.2%","±0.2","145,134","±7,914","2.4%","±0.1","24,125","±2,788","2.4%","±0.3","40,375","±3,846","2.2%","±0.2","105,845","±10,551","3.9%","±0.4","22,642","±2,360","1.7%","±0.2","216,816","±12,912","2.5%","±0.1","64,215","±5,875","3.1%","±0.3","526,783","±16,971","2.7%","±0.1","204,855","±14,449","2.1%","±0.1","12,654","±1,852","1.9%","±0.3","266,099","±11,306","2.3%","±0.1","301,647","±9,225","8.0%","±0.2","134,681","±7,065","3.5%","±0.2","247,261","±11,270","1.9%","±0.1","28,756","±4,167","2.7%","±0.4","84,391","±7,046","1.8%","±0.2","20,140","±2,746","2.4%","±0.3","121,474","±7,801","1.9%","±0.1","596,902","±18,892","2.3%","±0.1","69,358","±6,379","2.5%","±0.2","13,639","±1,462","2.2%","±0.2","240,746","±14,173","3.0%","±0.2","320,819","±12,964","4.7%","±0.2","38,367","±2,797","2.1%","±0.2","116,797","±6,125","2.0%","±0.1","15,640","±2,461","2.8%","±0.4","497,663","±15,956","13.4%","±0.4"
